GEOID,ptg_owner_unit_resident,ptg_renter_unit_resident,ptg_race_white,ptg_race_black,pop_density_perSqkm,household_w_car,rate_w_car,household_w_car_2017,rate_w_car_2017,communte_by_car_by_household
36047003900,0.3599498327759197,0.6400501672240803,0.5727308759413396,0.0646056282203725,16077.949057818165,283,0.26597744360902253,382,0.32263513513513514,0.025161290322580646
36047004100,0.4110198494182067,0.5889801505817933,0.77677793904209,0.0853410740203193,21264.250751501462,389,0.3036690085870414,500,0.352112676056338,0.07039337474120083
36047004300,0.3048847420417124,0.6951152579582875,0.627319587628866,0.1010309278350515,23460.69426724633,551,0.29402347918890076,569,0.3612698412698413,0.03800475059382423
36047004400,0.8554323725055433,0.1445676274944567,0.8669017188188629,0.0260026443367122,5409.039222090049,720,0.768409818569904,752,0.7966101694915254,0.22788461538461538
36047004500,0.3354018912529551,0.664598108747045,0.7278260869565217,0.1107246376811594,20229.97672086737,717,0.448125,632,0.37507418397626113,0.02849740932642487
36047004600,0.8223684210526315,0.1776315789473684,0.8894269572235673,0.0,4285.803233550333,376,0.7416173570019724,417,0.7988505747126436,0.3382663847780127
36047004700,0.4583546244251405,0.5416453755748595,0.5709325396825397,0.0615079365079365,7099.566489764439,386,0.4690157958687728,448,0.562107904642409,0.08095238095238096
36047004900,0.5050875050875051,0.4949124949124949,0.6963719619584361,0.1144769284959492,29108.69364612277,630,0.5817174515235457,396,0.40162271805273836,0.14008941877794337
36047005000,0.6471578947368422,0.3528421052631579,0.7957658779576587,0.0298879202988792,10754.84838744241,845,0.8032319391634981,802,0.8192032686414709,0.3502824858757062
36047005100,0.5578795528308691,0.4421204471691309,0.73936360386128,0.0210940293171254,15564.657043327286,628,0.5896713615023474,735,0.667574931880109,0.06253832004904966
36047005201,0.3187081048141377,0.6812918951858623,0.7083333333333334,0.0101190476190476,12567.512978949417,375,0.38699690402476783,378,0.3631123919308357,0.3020231213872832
36047005202,0.4837031900138696,0.5162968099861304,0.8716216216216216,0.0121621621621621,22210.216699681852,1093,0.7252820172528202,805,0.5701133144475921,0.2610082961072112
36047005400,0.3324960753532182,0.6675039246467818,0.7161410018552876,0.0383426097711812,19974.676507828663,774,0.46264196054991036,740,0.4749679075738126,0.0925531914893617
36047005601,0.5093492894540015,0.4906507105459985,0.6492732016399553,0.1118151323145732,15469.058999210114,686,0.48825622775800714,727,0.528343023255814,0.38994169096209913
36047005602,0.6465671641791044,0.3534328358208955,0.7884393063583816,0.0161849710982658,12809.501243928444,518,0.566120218579235,437,0.516548463356974,0.2914466737064414
36047005800,0.319212808539026,0.680787191460974,0.734354628422425,0.0,15870.388379647831,557,0.4036231884057971,702,0.4978723404255319,0.22004062288422477
36047005900,0.1000834028356964,0.8999165971643036,0.6177636796193497,0.1371927042030135,3550.4824545349597,330,0.584070796460177,267,0.4405940594059406,0.20155038759689922
36047006000,0.2513880320789636,0.7486119679210363,0.6245047241694606,0.0,21548.666754236176,548,0.4828193832599119,489,0.5104384133611691,0.21401077752117012
36047006200,0.2834704562453253,0.7165295437546746,0.6658116526200073,0.0168559912055698,16817.33868234395,496,0.4719314938154139,526,0.4577893820713664,0.15268456375838926
36047006300,0.3378054623862003,0.6621945376137998,0.7782996712071395,0.0126820103334899,20639.44470296262,494,0.5030549898167006,462,0.5244040862656073,0.07290867229470453
36047006400,0.3672619047619048,0.6327380952380952,0.7491166077738516,0.0064782096584216,16714.57258731346,629,0.46216017634092577,809,0.5944158706833211,0.2143318269851517
36047006500,0.5113234253361642,0.4886765746638358,0.8242180674471431,0.0083872095055041,22893.0988687457,1282,0.532392026578073,1142,0.47131654973173753,0.07420993227990971
36047006600,0.2392392392392392,0.7607607607607607,0.6240079365079365,0.0364583333333333,26226.096006244312,840,0.49266862170087977,831,0.5622462787550744,0.1789423984891407
36047006700,0.5581990278843694,0.4418009721156306,0.852824578790882,0.0158572844400396,25848.76296120764,942,0.6061776061776062,723,0.464354527938343,0.05837683910773612
36047006800,0.2946518668012109,0.7053481331987891,0.5160168860193692,0.0588527439781475,21707.84166805923,514,0.324905183312263,850,0.4788732394366197,0.19903498190591074
36047007000,0.5460242851547199,0.45397571484528,0.5822736030828516,0.0215799614643545,17393.1111215373,530,0.4518329070758738,531,0.508133971291866,0.24176776429809357
36047007100,0.2308701355487538,0.7691298644512462,0.2979274611398964,0.3704663212435233,27648.779323106308,643,0.3775689958896066,377,0.21481481481481482,0.11522872032426172
36047007200,0.1369014084507042,0.8630985915492958,0.1850195640022358,0.0296254891000558,28628.580572891664,192,0.3398230088495575,130,0.2181208053691275,0.13522355507088332
36047007400,0.2827920330163287,0.7172079669836713,0.256833510827121,0.0159744408945686,39876.28019563017,582,0.37645536869340235,429,0.3025387870239774,0.13838748495788206
36047007500,0.3822287885183622,0.6177712114816378,0.7689590691876169,0.0222314564720548,17020.178087714212,1027,0.47066911090742436,994,0.5045685279187817,0.04487389452997052
36047007600,0.3020078658662802,0.6979921341337197,0.2974190905366653,0.0407619827939369,35290.885958824896,444,0.34768989819890367,429,0.3110949963741842,0.05957656326932546
36047007700,0.4311674008810572,0.5688325991189427,0.8075899982266359,0.0223443873027132,14480.435106388442,1191,0.454406714994277,765,0.3702807357212004,0.038056930693069306
36047007800,0.164738871363477,0.8352611286365229,0.3588801399825022,0.0355205599300087,41378.860940961815,483,0.3128238341968912,463,0.3124156545209177,0.12721417069243157
36047008000,0.3823188405797101,0.6176811594202899,0.4838618346545866,0.026330690826727,25389.066599575897,606,0.4495548961424332,422,0.34933774834437087,0.17456508698260348
36047008200,0.1393048128342246,0.8606951871657754,0.2449306296691568,0.1128601921024546,26830.64764372794,399,0.28158080451658435,428,0.3039772727272727,0.06102253985706432
36047008400,0.2193277310924369,0.780672268907563,0.3291925465838509,0.0388873886038347,15181.829363289738,314,0.26276150627615064,421,0.3702726473175022,0.10242972844211529
36047008500,0.0,1.0,0.0919509235539975,0.5254145881083996,30450.4548888232,424,0.13897082923631596,410,0.13166345536287732,0.1132542037586548
36047008600,0.0,0.0,0.0,0.0,0.0,0,,0,,
36047008800,0.2428,0.7572,0.3381294964028777,0.1942446043165467,13212.29979563709,207,0.1751269035532995,590,0.4983108108108108,0.05483625285605483
36047009600,0.3439416542350406,0.6560583457649594,0.2400264856811786,0.0266512166859791,40072.4368499257,556,0.29186351706036745,634,0.33124346917450365,0.11114680372630903
36047009800,0.1739067055393586,0.8260932944606414,0.0618091913903432,0.029522978475858,45534.6145186284,585,0.3138412017167382,471,0.2783687943262411,0.1828371278458844
36047010000,0.2207207207207207,0.7792792792792793,0.1230080572963294,0.0218442256042972,36994.104789030935,612,0.34498308906426156,445,0.2605386416861827,0.12186520376175548
36047010100,0.3469822485207101,0.65301775147929,0.4819304666056724,0.0423147301006404,13891.271883836938,883,0.5786369593709043,557,0.3822923816060398,0.2933224088488324
36047010200,0.3588432028329726,0.6411567971670273,0.0968924917969503,0.0113877629801196,33984.91308625779,363,0.30427493713327747,433,0.3320552147239264,0.08820840950639854
36047011000,0.5512605042016807,0.4487394957983193,0.4261012762453685,0.0065870728694936,15367.679157782854,321,0.5651408450704225,278,0.4433811802232855,0.1731266149870801
36047011200,0.2843482637141419,0.7156517362858581,0.4499917067507049,0.0150937137170343,35192.89254172188,877,0.4465376782077393,582,0.2934947049924357,0.11864406779661017
36047011400,0.2617946345975948,0.7382053654024052,0.5406735751295336,0.1253886010362694,23004.67245160675,347,0.40162037037037035,428,0.38010657193605685,0.1256
36047011600,0.2386328959414098,0.7613671040585902,0.0605700712589073,0.010688836104513,21015.062458662476,476,0.44485981308411215,441,0.40985130111524165,0.076346284935242
36047011700,0.3028960817717206,0.6971039182282794,0.4657123834886817,0.059254327563249,14930.788538482566,496,0.4343257443082312,459,0.3728675873273761,0.04484029484029484
36047011800,0.0808416389811738,0.919158361018826,0.0980066445182724,0.0071982281284606,8237.773338077122,236,0.3818770226537217,193,0.3344887348353553,0.12755102040816327
36047012000,0.4239592183517417,0.5760407816482583,0.0303776683087027,0.0,6299.7175988662575,217,0.6977491961414791,148,0.4582043343653251,0.3150684931506849
36047012100,0.5079938112429088,0.4920061887570913,0.7214541730670763,0.0670762928827445,13190.954773869347,402,0.47183098591549294,377,0.48086734693877553,0.07438715131022823
36047012200,0.2429053383607858,0.7570946616392141,0.1292687632645186,0.0142774454948871,28531.165192308752,428,0.276843467011643,517,0.32111801242236027,0.07948094079480941
36047012600,0.3765197568389057,0.6234802431610942,0.3468468468468468,0.0172672672672672,11288.996618386149,463,0.5744416873449132,467,0.5217877094972067,0.13730803974706413
36047012700,0.2174146734748723,0.7825853265251277,0.3947230929989551,0.285005224660397,23428.463012038606,553,0.3319327731092437,403,0.2486119679210364,0.07567293042153378
36047012801,0.3,0.7,0.3230769230769231,0.0019230769230769,18091.046671421365,394,0.5143603133159269,364,0.4972677595628415,0.24727272727272728
36047012901,0.4730097087378641,0.5269902912621359,0.6224177505738332,0.1178270849273144,20331.65328853214,392,0.4293537787513691,341,0.33010648596321396,0.015719467956469165
36047012902,0.2723081988804741,0.7276918011195258,0.5484293193717278,0.1479057591623036,22573.496823755355,361,0.2565742714996446,297,0.35697115384615385,0.04707060590886329
36047013000,0.2065874504898895,0.7934125495101105,0.5623358254192766,0.0466760961810466,28050.46703545842,636,0.37084548104956266,894,0.5070901871809416,0.1449343339587242
36047013100,0.4121679520137103,0.5878320479862896,0.6517732476961743,0.1563808991901703,22897.15144346047,557,0.31134712129681386,610,0.3299080584099513,0.02025974025974026
36047013200,0.5760517799352751,0.4239482200647249,0.4491935483870968,0.0298387096774193,15920.091412137786,481,0.6717877094972067,359,0.5472560975609756,0.23322683706070288
36047013300,0.4193474788957335,0.5806525211042665,0.7673234447642241,0.0391852999778614,30419.14715944293,945,0.5238359201773836,818,0.4443237370994025,0.05098493626882966
36047013400,0.3138668589281422,0.6861331410718577,0.6454064011052268,0.0218742804513009,16191.147248847084,694,0.5028985507246376,812,0.5435073627844712,0.1630815407703852
36047013500,0.5606951188346537,0.4393048811653463,0.7056461731493099,0.0469259723964868,26240.06532031317,904,0.600265604249668,697,0.46250829462508297,0.08537735849056603
36047013600,0.4929577464788732,0.5070422535211268,0.6755600302038761,0.0083060659451296,18543.584190579317,877,0.5889858965748824,782,0.5534324133050248,0.12309885931558935
36047013700,0.3308736717827626,0.6691263282172373,0.6880680152447962,0.0920551158018176,22374.10874171056,545,0.3667563930013459,787,0.5394105551747772,0.08837209302325581
36047013800,0.3519036954087346,0.6480963045912654,0.6732970027247956,0.0204359673024523,22573.64112216215,714,0.5552099533437014,611,0.4849206349206349,0.247234873129473
36047013900,0.3205445544554455,0.6794554455445545,0.67936694021102,0.1145955451348182,22546.60314145813,677,0.4835714285714286,673,0.4845212383009359,0.1137012369172217
36047014000,0.6018826135105205,0.3981173864894795,0.7618787547788094,0.0163844893500819,12411.708084217948,530,0.6910039113428944,529,0.6897001303780965,0.31666666666666665
36047014200,0.3374568469505178,0.6625431530494822,0.5526315789473685,0.0463386727688787,17460.531507369284,669,0.5186046511627908,589,0.45272867025365104,0.18082033506643558
36047014300,0.3108982655966865,0.6891017344033135,0.5551262235960845,0.0633693972179289,17872.516746852052,654,0.4439918533604888,694,0.49115357395612175,0.16496350364963502
36047014500,0.3003740065451145,0.6996259934548854,0.6975040073276849,0.0297687199450423,20159.16833621079,973,0.5118358758548133,634,0.36924868957483986,0.07783543365455893
36047014700,0.5989583333333334,0.4010416666666667,0.7225457570715474,0.0099833610648918,22683.73923135715,461,0.5391812865497077,486,0.5592635212888377,0.11584875301689461
36047014800,0.6414309484193012,0.3585690515806988,0.7179700499168054,0.0,9006.511363040336,295,0.6844547563805105,378,0.7907949790794979,0.28841607565011823
36047015000,0.617008797653959,0.382991202346041,0.7089421390999415,0.0017533606078316,12815.999400771503,458,0.7710437710437711,447,0.7388429752066116,0.30835734870317005
36047015100,0.5714987714987715,0.4285012285012285,0.8377922390937576,0.0101229211858279,27787.63788334416,993,0.5616515837104072,869,0.519115890083632,0.08646917534027222
36047015200,0.6116504854368932,0.3883495145631068,0.565959059893859,0.0553449583017437,9838.327708057508,750,0.7700205338809035,623,0.717741935483871,0.3931203931203931
36047015300,0.4315664556962025,0.5684335443037974,0.7285444234404537,0.0325141776937618,17577.437083408095,401,0.36388384754990927,639,0.5499139414802066,0.0488771466314399
36047015400,0.0,0.0,0.0,0.0,0.0,0,,0,,
36047015500,0.5861784140969163,0.4138215859030837,0.7776875169239101,0.0389926888708367,24678.40555982492,833,0.569377990430622,558,0.3707641196013289,0.035967818267865596
36047015700,0.4555785123966942,0.5444214876033058,0.7003602882305845,0.088871096877502,29839.6922856392,860,0.3966789667896679,739,0.3783922171018945,0.015302727877578177
36047015900,0.6231195566112431,0.3768804433887569,0.7392966360856269,0.0609709480122324,20856.088207859302,834,0.3362903225806452,887,0.3548,0.07818294190358467
36047016000,0.1705048715677591,0.8294951284322409,0.5515967847056268,0.046056919400391,17797.62595213239,806,0.45614035087719296,906,0.5592592592592592,0.22589641434262947
36047016100,0.4129190515126738,0.5870809484873263,0.6556717618664522,0.0844730490748189,20444.41520419744,565,0.36712150747238464,611,0.43705293276108725,0.06566769501983252
36047016200,0.4078061911170929,0.5921938088829072,0.5526430755788554,0.0511140235910878,9629.299320185772,673,0.5971606033717834,653,0.627281460134486,0.260539629005059
36047016300,0.366140679326023,0.633859320673977,0.6755744255744256,0.1670829170829171,21749.994567933423,546,0.3118218161050828,542,0.39706959706959705,0.02675438596491228
36047016400,0.0411985018726591,0.9588014981273408,0.6078234704112337,0.2397191574724172,1242.8895374132192,201,0.9617224880382775,237,0.9595141700404858,0.42810457516339867
36047016500,0.5810118475824527,0.4189881524175472,0.7460667086217747,0.027533039647577,34053.95269093734,1307,0.533469387755102,1237,0.5040749796251018,0.06958355297838692
36047016600,0.8972792892837312,0.1027207107162687,0.7852459016393443,0.0,6855.729966657926,640,0.9329446064139941,553,0.8494623655913979,0.5130759651307597
36047016700,0.4354631217838765,0.5645368782161235,0.7453742640874684,0.0132464255677039,28156.17322321878,1017,0.44217391304347825,1063,0.49859287054409007,0.061079063454360365
36047016800,0.76248821866164,0.23751178133836,0.6644674835061263,0.0,12608.736987213006,668,0.817625458996328,574,0.8282828282828283,0.40074557315936626
36047016900,0.4991007194244604,0.5008992805755396,0.8521739130434782,0.0076308784383318,26902.254346850503,1208,0.5866925692083536,986,0.4529168580615526,0.07707380796864795
36047017000,0.5648229441030144,0.4351770558969857,0.4679543459174715,0.0239976587649985,16345.606490406462,815,0.7588454376163873,797,0.6888504753673294,0.1981981981981982
36047017100,0.4619995204986813,0.5380004795013186,0.8108171388433623,0.0028096464528213,20485.394982972804,1051,0.6432068543451652,1053,0.6639344262295082,0.09848136217211229
36047017200,0.4879242819843342,0.5120757180156658,0.4089735313105229,0.0167850225952227,15015.728224043583,816,0.8275862068965517,850,0.7921714818266542,0.34773936170212766
36047017400,0.6396317404647085,0.3603682595352915,0.4840819886611426,0.0,13851.38604471346,574,0.7852257181942545,534,0.7639484978540773,0.35289452815226013
36047017500,0.0,0.0,0.0,0.0,0.0,0,,0,,
36047017600,0.5210153974198918,0.4789846025801082,0.6128500823723229,0.0020593080724876,18168.756921787543,556,0.6611177170035671,529,0.6059564719358533,0.4083398898505114
36047017700,0.0,0.0,0.0,0.0,0.0,0,,0,,
36047017800,0.4254101487981686,0.5745898512018314,0.4281650071123755,0.0106685633001422,17144.25070113401,535,0.6213704994192799,518,0.5866364665911665,0.2738301559792028
36047017900,0.4293606945540647,0.5706393054459353,0.3292061179898033,0.3187666909444039,26022.023008547658,492,0.3459915611814346,513,0.32447817836812143,0.12196467991169978
36047018000,0.4012718600953895,0.5987281399046105,0.5386327503974563,0.0,17858.359642946376,626,0.5624438454627134,532,0.5362903225806451,0.23543307086614174
36047018100,0.27875,0.72125,0.6589051275699777,0.1456527124102056,23834.827069089708,582,0.28487518355359764,675,0.3530334728033473,0.07585385226370135
36047018200,0.5794449527294907,0.4205550472705093,0.2938175270108043,0.0,20137.432537787903,699,0.6377737226277372,690,0.6010452961672473,0.22381262199089136
36047018300,0.3355983389958475,0.6644016610041525,0.6315213425757022,0.0933965705946734,19961.98410906628,667,0.5166537567776918,514,0.40536277602523657,0.09843158464034614
36047018400,0.7741477272727273,0.2258522727272727,0.4422348484848485,0.0,14161.285780379378,557,0.70595690747782,717,0.8029115341545353,0.11225540679711637
36047018501,0.0495689655172413,0.9504310344827588,0.1721978710081402,0.5600083489876853,43124.47680855469,237,0.13122923588039867,285,0.1608352144469526,0.05885500267522739
36047018600,0.4390706495969654,0.5609293504030346,0.5059101654846335,0.0,18707.874113255613,472,0.6941176470588235,488,0.7072463768115942,0.14194139194139194
36047018700,0.4192592592592593,0.5807407407407408,0.4883561643835616,0.2520547945205479,17022.66579610111,260,0.5,251,0.39589905362776023,0.16461916461916462
36047018800,0.4949104949104949,0.5050895050895051,0.5130798744332055,0.0006975933031042,16362.941105968164,750,0.6868131868131868,723,0.765079365079365,0.31114225648213034
36047019000,0.2263572679509632,0.7736427320490368,0.277199826614651,0.0080190723883831,21668.68607174054,732,0.4650571791613723,762,0.5138233310856373,0.18867041198501872
36047019100,0.4229774658293314,0.5770225341706686,0.5143758765778401,0.1048387096774193,11237.32747037987,379,0.326442721791559,491,0.4698564593301435,0.10998877665544332
36047019200,0.3766848816029144,0.6233151183970856,0.3660458452722063,0.0025071633237822,14710.99636440276,406,0.5569272976680384,487,0.5630057803468208,0.2
36047019300,0.4548170276325616,0.5451829723674384,0.4305507447177,0.3120886733633529,21406.43305206649,690,0.2778896496173983,841,0.3786582620441243,0.05055611729019211
36047019400,0.4844401668270773,0.5155598331729226,0.2178469355350905,0.0034931724356938,17649.366662930166,748,0.6919518963922294,603,0.5252613240418118,0.12747688243064728
36047019500,0.636098981077147,0.363901018922853,0.5154021677124929,0.3548203080433542,25586.011618063458,621,0.36146682188591384,741,0.4029363784665579,0.1131198347107438
36047019600,0.3399252911448033,0.6600747088551967,0.3661506707946336,0.0790505675954592,25729.124625613356,835,0.5264817150063051,745,0.5095759233926128,0.09822712026832775
36047019700,0.5824512534818942,0.4175487465181058,0.5785326086956522,0.2494565217391304,21670.13113962513,856,0.49138920780711826,687,0.40011648223645896,0.08752941176470588
36047019800,0.655511811023622,0.3444881889763779,0.4380165289256198,0.0004861448711716,15269.272167167725,532,0.763271162123386,459,0.7308917197452229,0.22846079380445306
36047019900,0.1722063037249283,0.8277936962750716,0.5069793411501954,0.2037967615857063,18961.008712959338,485,0.2485904664274731,665,0.42141951837769326,0.08680089485458613
36047020000,0.6366024518388792,0.3633975481611208,0.3972246313963573,0.0021682567215958,17099.467588129737,439,0.620933521923621,504,0.6596858638743456,0.2646484375
36047020100,0.3625089434772239,0.637491056522776,0.5101081335213916,0.2595204513399153,24256.039776712147,762,0.3829145728643216,612,0.3686746987951807,0.042947056645686786
36047020200,0.702054794520548,0.2979452054794521,0.5376404494382022,0.0269662921348314,13202.005518141632,485,0.768621236133122,542,0.8077496274217586,0.4092039800995025
36047020300,0.3688731682668014,0.6311268317331986,0.6101118133203695,0.1263976665046183,14604.396228558446,398,0.49440993788819876,275,0.41291291291291293,0.1198851399856425
36047020400,0.8800217155266015,0.1199782844733984,0.6308360477741585,0.006514657980456,13664.58705795951,497,0.7151079136690648,537,0.8050974512743628,0.30344827586206896
36047020500,0.4724431818181818,0.5275568181818182,0.6357243319268636,0.1158931082981716,22258.955237898455,506,0.320253164556962,439,0.32303164091243564,0.07197614991482112
36047020600,0.6901179341195608,0.3098820658804392,0.7058823529411765,0.0052020808323329,14618.993576768728,699,0.8608374384236454,603,0.7282608695652174,0.38943248532289626
36047020700,0.5265828369733069,0.4734171630266931,0.7152564664620781,0.0806663743971942,33083.86273315349,872,0.3797909407665505,675,0.30977512620468106,0.05
36047020800,0.4243208279430789,0.5756791720569211,0.4053367217280813,0.0263659466327827,21966.213340218128,567,0.46475409836065573,608,0.6223132036847492,0.15165262475696695
36047021000,0.4302738336713996,0.5697261663286004,0.2929967829745112,0.0207869339272457,26936.049379424352,845,0.6892332789559543,739,0.5312724658519051,0.3603851444291609
36047021100,0.2708900116595414,0.7291099883404586,0.3003072196620583,0.412826420890937,9579.516609645734,333,0.2970561998215879,264,0.35918367346938773,0.14660056657223797
36047021200,0.3988933601609657,0.6011066398390342,0.2340692423482187,0.0137982940291018,20887.372729035334,679,0.5325490196078432,648,0.45409950946040645,0.1415525114155251
36047021300,0.0290760284298944,0.9709239715701056,0.2176344086021505,0.6382795698924731,25250.331240904452,723,0.35703703703703704,581,0.29810159055926116,0.10413290113452188
36047021400,0.3931691818903892,0.6068308181096108,0.5477582846003899,0.0,15271.038609234069,226,0.42722117202268434,266,0.49812734082397003,0.1466789667896679
36047021500,0.3777105395864851,0.6222894604135148,0.5076488194213502,0.3184236780844696,39484.48261146455,766,0.28079178885630496,465,0.1896411092985318,0.1033969010727056
36047021600,0.2499343659753216,0.7500656340246784,0.7674535409342039,0.0100452034153691,23677.29429532995,377,0.4106753812636166,471,0.5,0.24639076034648702
36047021700,0.1974592653962993,0.8025407346037007,0.4055139186295503,0.3158458244111349,31216.055881419095,351,0.19864176570458403,522,0.31164179104477613,0.03939865215137377
36047021800,0.3251595566006046,0.6748404433993954,0.8359143327841845,0.0,19230.76923076923,516,0.6142857142857143,469,0.5016042780748663,0.3165236051502146
36047021900,0.3362111494819931,0.663788850518007,0.3459794798377475,0.5075161059413028,28502.06063573673,667,0.3848817080207732,402,0.2634338138925295,0.14232977850697293
36047022000,0.1838006230529595,0.8161993769470405,0.8224093004610142,0.004810583283223,25679.563926106268,480,0.4177545691906005,579,0.4471042471042471,0.22389078498293516
36047022100,0.2424429364589759,0.757557063541024,0.3697002430461787,0.4728598433702403,24349.02682798527,371,0.25203804347826086,531,0.3235831809872029,0.0946335833814195
36047022200,0.234472049689441,0.765527950310559,0.7923969390274006,0.0,22993.007310538986,420,0.3917910447761194,415,0.3698752228163993,0.12908124525436598
36047022400,0.4927378358750908,0.5072621641249092,0.8306223479490806,0.0017680339462517,32216.171880339934,762,0.5929961089494163,567,0.4482213438735178,0.1529828706438275
36047022600,0.5822058220582206,0.4177941779417794,0.5407047387606319,0.0,15808.682289665769,298,0.5359712230215827,278,0.48013816925734026,0.21220159151193635
36047022700,0.329155828801135,0.670844171198865,0.4408256880733945,0.3052752293577981,18114.43670749339,638,0.3312564901349948,490,0.3281982585398526,0.032562125107112254
36047022800,0.2725674091441969,0.727432590855803,0.6517070484581498,0.0101872246696035,21700.035250607925,407,0.5006150061500615,379,0.44069767441860463,0.14585319351763584
36047022900,0.2897558070279928,0.7102441929720071,0.5441260744985673,0.2713467048710601,20309.8266972381,485,0.3147306943543154,557,0.30790491984521834,0.07444933920704846
36047023000,0.2950239959585754,0.7049760040414246,0.7546547254301202,0.0183832194202215,28110.321251349866,366,0.3816475495307612,452,0.47629083245521603,0.18250235183443086
36047023100,0.3382396231969384,0.6617603768030615,0.5214388489208633,0.2733812949640288,21798.587326081775,860,0.5109922756981581,614,0.4090606262491672,0.13367489520260828
36047023200,0.2703786906290115,0.7296213093709885,0.9335098100280288,0.0001557147306135,28368.73166766795,617,0.5224386113463166,489,0.38595106550907654,0.2145476772616137
36047023300,0.1835814163283716,0.8164185836716283,0.4116698431315056,0.3613839612959976,39694.363295662195,953,0.43555758683729434,592,0.28765792031098153,0.1807614065678582
36047023400,0.1162934045613314,0.8837065954386686,0.904265402843602,0.0028436018957345,31068.887527682233,469,0.3393632416787265,552,0.44841592201462227,0.18454935622317598
36047023500,0.1788766788766788,0.8211233211233211,0.8020451475979162,0.0546015820953115,36609.829488465395,453,0.33235509904622157,507,0.3758339510748703,0.19339111592632718
36047023600,0.1135949660539824,0.8864050339460176,0.923368022705771,0.0,37338.38871488119,550,0.3736413043478261,530,0.34460338101430427,0.10780226325193568
36047023800,0.1512019770838014,0.8487980229161987,0.9180397127165189,0.0,27866.073320618772,416,0.36977777777777776,469,0.3770096463022508,0.223963133640553
36047024000,0.2693140794223826,0.7306859205776173,0.8783471074380166,0.0257851239669421,35640.438053384074,605,0.4001322751322751,694,0.5371517027863777,0.21092388146426497
36047024100,0.2414045354791514,0.7585954645208486,0.6749829118250171,0.119958988380041,16236.162361623616,294,0.26972477064220185,304,0.30925737538148523,0.11673615247170935
36047024200,0.3978456014362657,0.6021543985637343,0.8446502057613169,0.0051440329218107,15230.892177192312,459,0.6557142857142857,507,0.6671052631578948,0.26046511627906976
36047024300,0.4679307116104869,0.5320692883895131,0.3099048944560427,0.4453723034098817,27930.21010826115,715,0.3638676844783715,560,0.34761018001241467,0.11217825585862466
36047024400,0.3368937644341801,0.6631062355658198,0.7305922944220816,0.0005750431282346,22398.536817836397,581,0.6033229491173416,509,0.5258264462809917,0.25505716798592787
36047024500,0.355837789661319,0.6441622103386809,0.2872103386809269,0.5127005347593583,26898.572961180467,752,0.3788413098236776,636,0.3710618436406068,0.1327662721893491
36047024600,0.5824076853797658,0.4175923146202341,0.4685314685314685,0.0166083916083916,19851.92040721888,573,0.6518771331058021,658,0.7159956474428727,0.26264150943396225
36047024700,0.1930515759312321,0.8069484240687679,0.2937654103557591,0.3673828812962311,15794.9493994136,333,0.2549770290964778,203,0.20756646216768918,0.0674373795761079
36047024800,0.5371968762844225,0.4628031237155774,0.5118999596611536,0.0,14082.906793766935,445,0.596514745308311,405,0.4682080924855491,0.2552966101694915
36047024900,0.2117920868890613,0.7882079131109387,0.447327852004111,0.3838643371017471,23098.471180324756,521,0.2775705913692062,629,0.3403679653679654,0.012184508268059183
36047025000,0.4059929494712103,0.5940070505287897,0.0917056074766355,0.0046728971962616,9867.093933351009,315,0.569620253164557,316,0.6282306163021869,0.2485345838218054
36047025100,0.1717919075144508,0.8282080924855492,0.2635869565217391,0.5140398550724637,31887.009076533155,456,0.2688679245283019,339,0.23789473684210527,0.1148682247637991
36047025200,0.2195656505279936,0.7804343494720064,0.4000395491398062,0.0185880957089183,27896.84181492208,1115,0.58870116156283,990,0.5164319248826291,0.1628614916286149
36047025300,0.4778378378378378,0.5221621621621622,0.4957768108523163,0.3724084975684668,24142.767983488746,625,0.46886721680420107,479,0.39619520264681557,0.12858719646799116
36047025400,0.5015964240102171,0.4984035759897829,0.4149443561208267,0.0,17921.044833952543,686,0.5646090534979424,686,0.5674110835401158,0.236
36047025500,0.0908755760368663,0.9091244239631336,0.1477148080438756,0.3853747714808044,39456.97962952277,558,0.25977653631284914,322,0.1737722611980572,0.13696456901110524
36047025600,0.3259986459038592,0.6740013540961408,0.2396006655574043,0.0,17341.974503546306,807,0.7224709042076992,489,0.5263724434876211,0.18121442125237192
36047025700,0.1807183364839319,0.819281663516068,0.406984785615491,0.127939142461964,15966.87370600414,337,0.3909512761020882,276,0.4265842349304482,0.11994868505452214
36047025800,0.1513287401574803,0.8486712598425197,0.445982034474387,0.0230638504491381,24197.81226868442,609,0.41260162601626016,747,0.4869621903520209,0.09310344827586207
36047025901,0.1703703703703703,0.8296296296296296,0.4398320895522388,0.3703358208955223,26726.83528839801,214,0.27122940430925224,152,0.21288515406162464,0.08604206500956023
36047025902,0.0668555240793201,0.9331444759206798,0.0722379603399433,0.5830028328611898,59217.25855966181,240,0.16771488469601678,206,0.1753191489361702,0.09108910891089109
36047026000,0.4064516129032258,0.5935483870967742,0.3353658536585366,0.0077021822849807,19132.527753217408,596,0.5580524344569289,577,0.5179533213644524,0.22052067381316998
36047026100,0.0093287365645913,0.9906712634354088,0.2638081395348837,0.4104287790697674,27600.732141513927,523,0.23442402510085164,641,0.3048026628625773,0.09457092819614711
36047026200,0.6057479734708917,0.3942520265291083,0.2473433492121656,0.0186881641626969,17287.579422142546,527,0.6645649432534678,470,0.5904522613065326,0.22813990461049286
